Date,Close,High,Low,Open,Volume
2018-01-01,8.836588859558105,8.836588859558105,8.836588859558105,8.836588859558105,0
2018-01-02,8.945683479309082,9.011140228039718,8.836589221770927,8.858408461694044,10495513
2018-01-03,8.894771575927734,9.149323511177068,8.894771575927734,8.982046580643996,15607368
2018-01-04,8.858407020568848,9.05477529273726,8.851133941777693,8.909317601068379,11175703
2018-01-05,8.931137084960938,8.98204767240667,8.872954388770404,8.90931881664916,8597309
2018-01-08,8.909317016601562,9.040228542100106,8.894770859973505,9.003865092606949,7350245
2018-01-09,8.727496147155762,8.967501965904567,8.712949986853868,8.931137536188574,10111787
2018-01-10,8.662039756774902,8.727496509814648,8.618403216133446,8.727496509814648,6127569
2018-01-11,8.836588859558105,8.836588859558105,8.654766722845283,8.727495577530412,9257339
2018-01-12,8.691130638122559,8.894772001865952,8.691130638122559,8.858407576665913,12124448
2018-01-15,8.516580581665039,8.742041182128006,8.516580581665039,8.676584440234222,7393946
2018-01-16,8.552946090698242,8.618402840887997,8.400215291986706,8.516581661054483,8733690
2018-01-17,8.640220642089844,8.676585069763203,8.51658119958495,8.589310054931667,9882201
2018-01-18,8.545672416687012,8.69113109619225,8.53839933705595,8.654766669075606,10510087
2018-01-19,8.560216903686523,8.611127480119764,8.494761141871269,8.552943825476277,9174599
2018-01-22,8.46567153930664,8.618403317503292,8.443853268729285,8.57476580530979,11248580
2018-01-23,8.480216979980469,8.531126597349068,8.451125631335739,8.480216979980467,9642577
2018-01-24,8.472943305969238,8.53112599917915,8.472943305969238,8.480216385380137,10143980
2018-01-25,8.363850593566895,8.516581387370358,8.363850593566895,8.472943878992412,11257092
2018-01-26,8.342031478881836,8.422033416933958,8.291120889838108,8.363850718917172,6763827
2018-01-29,8.494762420654297,8.531125875102644,8.371122985583145,8.378395093849639,10022026
2018-01-30,8.378395080566406,8.545672020164446,8.378395080566406,8.47294316930581,8409184
2018-01-31,8.392942428588867,8.436579939496017,8.349304917681717,8.407487618198743,5283110
2018-02-01,8.254755973815918,8.407486760897793,8.225664626523812,8.392941572771072,7743379
2018-02-02,8.189300537109375,8.291120742346823,8.145663028853695,8.254756313973543,7990829
2018-02-05,8.014750480651855,8.211118781708889,8.007477400790725,8.196573593025327,9644208
2018-02-06,8.152935028076172,8.240211014452754,7.7529253503097415,7.78201718392882,13241214
2018-02-07,8.189300537109375,8.232938045365053,8.102025035078665,8.189300537109375,11618957
2018-02-08,8.189300537109375,8.24021112524745,8.109298114961062,8.225664965482657,9488213
2018-02-09,8.1238431930542,8.189299936153654,8.109297519876161,8.131116272402874,7397824
2018-02-12,7.992930889129639,8.189299655131512,7.992930889129639,8.174753496933322,8204448
2018-02-13,8.145662307739258,8.167480574416231,8.014749794561567,8.036568546757849,6782734
2018-02-14,8.291120529174805,8.356577275394725,8.174754167164444,8.174754167164444,9942681
2018-02-15,8.291120529174805,8.327484956613127,8.182027246859843,8.203845514907364,11939242
2018-02-16,8.196574211120605,8.400215607395157,8.152935728663087,8.327485774338067,16289336
2018-02-19,8.232937812805176,8.262029160474302,8.182027226105195,8.232937812805176,9464000
2018-02-20,8.094752311706543,8.269302341947391,8.051114804146332,8.262029262180908,9411339
2018-02-21,8.24748420715332,8.24748420715332,8.10202503706645,8.160208219581847,8705151
2018-02-22,8.611129760742188,8.647494190385908,8.327485461651447,8.327485461651447,27534927
2018-02-23,8.618402481079102,8.69113133733027,8.567491893287807,8.64749382937183,12856977
2018-02-26,8.5747652053833,8.705677732804618,8.5747652053833,8.691131572744897,7598661
2018-02-27,8.46567153930664,8.603857156425862,8.400215756535783,8.582037914809716,11711357
2018-02-28,8.531126976013184,8.552946216744234,8.407487524986815,8.43657984596155,7491680
2018-03-01,8.52385425567627,8.611129270265643,8.4583975092149,8.48748982810381,8214248
2018-03-02,8.436578750610352,8.552945106284778,8.414759512712171,8.50930760152704,9194521
2018-03-05,8.480216979980469,8.523854488466917,8.41476023173144,8.523854488466917,4584069
2018-03-06,8.407486915588379,8.538399437369522,8.392941727194039,8.523854248975182,6944532
2018-03-07,8.276575088500977,8.41476070159723,8.254756818558812,8.385669351328088,8849617
2018-03-08,8.276575088500977,8.327485679751044,8.247484709270598,8.283848168827953,4511577
2018-03-09,8.262028694152832,8.305666198712894,8.232937348125665,8.291120040180001,6259330
2018-03-12,8.429306983947754,8.451126225243693,8.298394449288452,8.30566752972043,6306174
2018-03-13,8.400214195251465,8.480216124230399,8.385668036877618,8.407486303399779,7614061
2018-03-14,8.429306983947754,8.451126225243693,8.378396391962674,8.385669472394653,6422367
2018-03-15,8.436578750610352,8.487489334667483,8.407486433412778,8.443851829909747,10538087
2018-03-16,8.407486915588379,8.45839750256527,8.40021480691055,8.4220330750214,9884693
2018-03-19,8.414759635925293,8.443851953548853,8.371123101567234,8.392941368746262,7043995
2018-03-20,8.407486915588379,8.45112539388744,8.392941727194039,8.43657923445442,7833378
2018-03-21,8.611129760742188,8.647494190385908,8.400215291977624,8.429306641484851,22670361
2018-03-22,8.720222473144531,8.763859980039692,8.640220539009848,8.654766698321126,12445496
2018-03-23,9.003867149353027,9.018412338265138,8.603856490053778,8.65476707884295,18314387
2018-03-26,9.112960815429688,9.21478199724896,9.03295887444544,9.040230983685026,17208590
2018-03-27,9.098414421081543,9.243873109794427,9.040230751388645,9.200235600284435,16738680
2018-03-28,8.800225257873535,9.112960916023072,8.785679097156285,9.083869565627335,17120726
2018-03-29,9.00532341003418,9.201981554444211,8.825052760555417,8.931576400749547,26985000
2018-03-30,8.915188789367676,9.12823498601384,8.833247481644346,9.062682815060263,7017857
2018-04-02,8.866023063659668,8.956158661141641,8.857829316263595,8.906993988702618,3714396
2018-04-03,8.988934516906738,9.046293482303552,8.833246756139957,8.849634797532346,10569727
2018-04-04,8.947964668273926,9.038099169251922,8.890605702996726,9.029905422080631,7619773
2018-04-05,9.038100242614746,9.07907117139943,8.923382845452165,8.947965730932395,8852410
2018-04-06,9.324892044067383,9.39044530134855,8.988934198825573,9.029905121380207,26724180
2018-04-09,9.210176467895508,9.390446582473672,9.177400381798945,9.382252287441686,8024660
2018-04-10,9.136428833007812,9.185592958812887,8.98074052007029,9.152816874942838,8179332
2018-04-11,9.242952346801758,9.308505611556818,9.046294193583607,9.111846911322992,13348797
2018-04-12,9.292118072509766,9.34128165330734,9.19378762882057,9.34128165330734,8802262
2018-04-13,9.242952346801758,9.341281696918672,9.144623543700522,9.341281696918672,4248104
2018-04-16,9.242952346801758,9.300311316708516,9.201981966591603,9.242952346801758,5574352
2018-04-17,9.161012649536133,9.300312396029229,8.980741971062443,9.27573060266291,15368388
2018-04-18,9.25114631652832,9.283923494769608,9.01351724443556,9.177399853548053,12868317
2018-04-19,9.111846923828125,9.292118128644107,9.06268279571787,9.275729538925011,7150675
2018-04-20,8.77588939666748,9.13642963289704,8.767695101474736,9.13642963289704,13570872
2018-04-23,8.77588939666748,8.77588939666748,8.77588939666748,8.77588939666748,0
2018-04-24,8.71852970123291,8.874217467872379,8.685753070196133,8.759500079767141,8214353
2018-04-25,8.554646492004395,8.77588805218836,8.480900034630562,8.71033479472066,8444751
2018-04-26,8.636589050292969,8.693947475175506,8.546453991894914,8.603812963793148,6268045
2018-04-27,8.751304626464844,8.78408125316156,8.661170133833936,8.685751920086995,5511632
2018-04-30,8.439929008483887,8.890605323232558,8.357988258177299,8.77588794459397,11753329
2018-05-01,8.439929008483887,8.439929008483887,8.439929008483887,8.439929008483887,0
2018-05-02,8.382572174072266,8.628395565398641,8.341601791189774,8.612006974633074,7130256
2018-05-03,8.341602325439453,8.55464854887954,8.300631392917207,8.464513481958946,8423737
2018-05-04,8.292435646057129,8.35798890781637,8.075292312657467,8.333406571410569,11741919
2018-05-07,8.276047706604004,8.398959390154982,8.235077327758898,8.3006300433142,6161925
2018-05-08,8.103971481323242,8.341601104727085,8.026127869655705,8.317018767617423,9647596
2018-05-09,7.87453556060791,8.087582816085236,7.870438413846332,8.054806189008204,12737438
2018-05-10,8.112166404724121,8.144943039082413,7.628714466787501,7.7024609368161645,13504484
2018-05-11,8.579230308532715,8.620201238280083,8.067098883339874,8.165428239508419,17647896
2018-05-14,8.562841415405273,8.571035709945011,8.374377564132214,8.562841415405273,7421547
2018-05-15,8.194108009338379,8.497289836656039,8.124457590466102,8.464513201128835,13756239
2018-05-16,8.357988357543945,8.489094325415035,8.202300601901118,8.243270430525886,10803191
2018-05-17,8.439929008483887,8.521870305806084,8.341600217519105,8.521870305806084,8054354
2018-05-18,8.43173599243164,8.464512076588699,8.341600940476248,8.423541697884549,6227144
2018-05-21,8.210495948791504,8.423542709459584,8.181816461448244,8.398960369881893,7841281
2018-05-22,8.349794387817383,8.407152806537923,8.202300920381969,8.202300920381969,9823289
2018-05-23,8.276047706604004,8.325212380024395,8.091680454785369,8.3006300433142,9864925
2018-05-24,8.112166404724121,8.40715392588591,8.058905126038498,8.366184090215537,7762076
2018-05-25,8.43173599243164,8.439929739963077,8.11216561629856,8.136747952924182,10883544
2018-05-28,8.751304626464844,8.775887506749067,8.49728754736594,8.505481840794014,8274861
2018-05-29,8.833247184753418,8.849635226941,8.677558869416576,8.767694468987429,12387242
2018-05-30,8.636589050292969,8.849635800604597,8.603812963793148,8.81685916708908,10787196
2018-05-31,8.693946838378906,8.800471026255797,8.603812333598539,8.677558796329354,9735390
2018-06-01,8.644783020019531,8.743112369849083,8.546453670189978,8.677559105285598,9082283
2018-06-04,8.554646492004395,8.82505217476571,8.480900034630562,8.767693758250994,24939761
2018-06-05,8.767694473266602,8.792276810067802,8.55464718964575,8.56284148425137,8937880
2018-06-06,8.71852970123291,8.931576435432826,8.603812313127673,8.76769437428025,8943949
2018-06-07,9.2593412399292,9.283924125279691,8.710336048462517,8.751306430015282,16829092
2018-06-08,9.013517379760742,9.259340750104514,9.005323632093061,9.251146455421166,10351754
2018-06-11,9.169205665588379,9.267535013392783,8.857829579879654,9.013517349226184,9997813
2018-06-12,9.038100242614746,9.242952698475374,9.029906494470367,9.242952698475374,4176564
2018-06-13,8.906993865966797,9.070875922833407,8.882411530086024,8.997128915191087,14892451
2018-06-14,9.177399635314941,9.267534685272494,8.849634971899661,8.86602301361495,6367389
2018-06-15,9.177399635314941,9.177399635314941,9.177399635314941,9.177399635314941,0
2018-06-18,9.300311088562012,9.390446141619515,9.103652393152432,9.136429024725915,10282475
2018-06-19,9.2593412399292,9.300311621481963,9.120041505037245,9.218370858376435,6375271
2018-06-20,9.365864753723145,9.406835134686839,9.144623711890963,9.226565020834038,6682466
2018-06-21,9.169205665588379,9.365864361197188,9.16101137093279,9.365864361197188,7988750
2018-06-22,9.2593412399292,9.283924125279691,9.12823525313838,9.17740047682367,7305767
2018-06-25,9.472387313842773,9.496970198858568,9.300311494857707,9.382252256847607,10995264
2018-06-26,9.333086967468262,9.472386691308737,9.324892673001534,9.455999196406584,4619601
2018-06-27,8.792275428771973,9.333085659403983,8.603811058576365,9.333085659403983,19303263
2018-06-28,8.792275428771973,8.906992800149876,8.669363764075799,8.767693095832737,8511748
2018-06-29,8.882411003112793,8.98893408759928,8.800470253048667,8.825052040455418,9164302
2018-07-02,8.825052261352539,8.882411225445649,8.72672292120185,8.841440302372447,5643673
2018-07-03,9.0299072265625,9.079071907477548,8.775890073178582,8.841442251710989,7328902
2018-07-04,8.849635124206543,9.087264741754002,8.784082409201549,9.079070447247506,5026686
2018-07-05,8.9315767288208,9.038099825912044,8.833247379496163,8.882412054158483,5559792
2018-07-06,8.849635124206543,8.964352512219197,8.808664745705379,8.939770722731021,4149572
2018-07-09,8.849635124206543,9.021711479733352,8.784082409201549,8.890606049723361,5463640
2018-07-10,8.849635124206543,8.915188386227191,8.677558768679734,8.693946810677069,6382243
2018-07-11,8.669365882873535,8.751306648020302,8.472707171296163,8.71853056076788,6081222
2018-07-12,8.038418769836426,8.685753282793826,7.731139829277245,8.685753282793826,25781798
2018-07-13,8.153136253356934,8.251465602975253,8.054807450754291,8.054807450754291,7846223
