date,rank,symbol,score,momentum_1m,momentum_3m,momentum_6m,volume_increase,above_ma,volatility,model
2023-06-30,3,FROTO.IS,0.7838235294117646,0.3662477178450654,0.2611863783897297,0.6159533966168467,0.1653198298562859,1.0,0.029950449495649015,momentum_heavy
2023-06-30,4,TOASO.IS,0.7573529411764705,0.2849873845341373,0.311688385463899,0.6951905688677422,0.03889307102199213,1.0,0.03498622349465605,momentum_heavy
2023-06-30,5,PGSUS.IS,0.7367647058823529,0.3566403178226649,0.30664978192160897,0.2414487354795387,0.39141669311381166,1.0,0.03227445138445129,momentum_heavy
2023-06-30,6,YKBNK.IS,0.6897058823529412,0.38972159387284067,0.27881767574699423,0.17304735021939122,0.5260190684640356,1.0,0.03783766725430258,momentum_heavy
2023-06-30,7,ARCLK.IS,0.5867647058823531,0.41074329971381207,0.05263156902450672,0.2287334020849372,0.23390002299016732,1.0,0.034740356728126955,momentum_heavy
2023-06-30,8,GARAN.IS,0.5779411764705882,0.274463111947963,0.2848777255216992,0.15880776898158278,0.4194833979248127,1.0,0.03902064603946837,momentum_heavy
2023-06-30,9,BIMAS.IS,0.5691176470588235,0.25791267166762566,0.2240115786213841,0.2497148076833866,0.07922504914431627,1.0,0.03014636026076738,momentum_heavy
2023-06-30,10,AKBNK.IS,0.5426470588235294,0.35661503438508846,0.21337154061826058,0.1216808860407903,0.484963719616347,1.0,0.03704488390739146,momentum_heavy
2023-06-30,11,TUPRS.IS,0.5014705882352941,0.16275678690405537,0.059553297375732894,0.2577725461154341,0.1613933172659061,1.0,0.032130067974897585,momentum_heavy
2023-06-30,12,SAHOL.IS,0.4426470588235294,0.2663730832485507,0.18246536832581572,0.1018304917610724,0.37557591361720877,1.0,0.03230554786061344,momentum_heavy
2023-06-30,13,SISE.IS,0.3044117647058824,0.1355592457245598,0.026232009616440122,0.10935830851183503,0.19811571501034875,1.0,0.03346037573479236,momentum_heavy
2023-06-30,14,TCELL.IS,0.3044117647058823,0.07587423231935064,0.09800356611921845,0.03418811339704342,0.3905137661543203,1.0,0.03258400118962355,momentum_heavy
2023-06-30,15,ASELS.IS,0.20735294117647063,0.13201662663224,-0.038834963937613654,-0.0628226871439469,0.31223386927720154,1.0,0.033464838633288904,momentum_heavy
2023-06-30,16,PETKM.IS,0.19999999999999998,0.10774907878933337,0.029492476503832465,-0.21985444867759973,0.18276151542051888,0.5,0.027280894876218813,momentum_heavy
2023-06-30,17,EREGL.IS,0.18382352941176472,0.09481232536552509,-0.017656429716419453,-0.11261478841522932,0.040652730410434046,1.0,0.0244257848677084,momentum_heavy
2023-07-31,1,PGSUS.IS,0.761764705882353,0.36564015789442506,0.8305452810932485,0.6141761819586764,0.07180227742873924,1.0,0.03328144776891235,momentum_heavy
2023-07-31,2,FROTO.IS,0.75,0.24783187861409672,0.6999642556254857,0.8957193193520514,0.18062948027103887,1.0,0.03272713810001185,momentum_heavy
2023-07-31,3,GARAN.IS,0.738235294117647,0.3701624496745546,0.6199263100076968,0.756564543604149,-0.019984672519155477,1.0,0.04124461435221498,momentum_heavy
2023-07-31,4,AKBNK.IS,0.7352941176470588,0.3831684092606422,0.6571768630994332,0.6460048692743345,-0.03222868292298464,1.0,0.04086854964272253,momentum_heavy
2023-07-31,5,KCHOL.IS,0.7176470588235294,0.3018323053296912,0.7419356306798965,0.6690905033760772,-0.1510089379198284,1.0,0.039320912477056505,momentum_heavy
2023-07-31,6,THYAO.IS,0.6411764705882352,0.20960249362888117,0.8023077736418536,0.5323741168882101,-0.0027041943653500766,1.0,0.032544541055283344,momentum_heavy
2023-07-31,7,TCELL.IS,0.6235294117647059,0.4242424172796493,0.47883283060848747,0.32089937725978546,0.5053579012976659,1.0,0.032665697073783743,momentum_heavy
2023-07-31,8,TUPRS.IS,0.55,0.30390920869615323,0.4899137346269047,0.30799749695900824,0.29926133141645117,1.0,0.03192136998165773,momentum_heavy
2023-07-31,9,ASELS.IS,0.5264705882352941,0.37006416771163075,0.5400495858194558,0.19455559616035445,0.4724453441913057,1.0,0.035688638765346885,momentum_heavy
2023-07-31,10,TOASO.IS,0.5058823529411764,0.19603954599892193,0.43536134262812576,0.8302301458656174,0.0655604224311459,1.0,0.037689771742305006,momentum_heavy
2023-07-31,11,BIMAS.IS,0.5029411764705882,0.26744869817008055,0.4241106744665326,0.6167289100883995,-0.1859031009574149,1.0,0.03189211314495791,momentum_heavy
2023-07-31,12,SAHOL.IS,0.44411764705882356,0.2516297425557994,0.4271554826642039,0.38288115287501556,0.20289785026639162,1.0,0.0333460291876015,momentum_heavy
2023-07-31,13,ARCLK.IS,0.3941176470588235,0.1876922235576357,0.5439998814068532,0.30736654206257286,0.14845433775877348,1.0,0.036224911849132305,momentum_heavy
2023-07-31,14,YKBNK.IS,0.36470588235294116,0.0963020369243568,0.45204076959779416,0.5262724626791597,0.2592131891258227,1.0,0.039964251981526575,momentum_heavy
2023-07-31,15,SISE.IS,0.30000000000000004,0.2010796235868113,0.37914393487319265,0.22424676988295333,0.284777837484,1.0,0.03434906821053406,momentum_heavy
2023-07-31,16,PETKM.IS,0.25,0.19853427693507242,0.30362315380230287,-0.03848206031992896,0.6565199389720238,1.0,0.027460389719854334,momentum_heavy
2023-07-31,17,EREGL.IS,0.1941176470588235,0.13562082870984904,0.2674772098526115,0.017073181073201216,0.28445060791966625,1.0,0.026548092614113648,momentum_heavy
2023-08-31,1,TUPRS.IS,0.8617647058823529,0.3928923840272409,1.030215650561141,0.772105742935278,0.3177549906740884,1.0,0.03259332659202307,momentum_heavy
2023-08-31,2,GARAN.IS,0.8470588235294118,0.17509354835427726,0.81620850989429,1.2895150187089865,-0.06518092057412062,1.0,0.03537807014075126,momentum_heavy
2023-08-31,3,BIMAS.IS,0.8382352941176471,0.17411543792517303,0.8156826692326149,0.8882027803574344,0.1606861260684569,1.0,0.031480586000308376,momentum_heavy
2023-08-31,4,KCHOL.IS,0.7294117647058823,0.07018868228331199,0.7473815996679793,0.8599946265054559,0.020725591485787564,1.0,0.03029316940279376,momentum_heavy
2023-08-31,5,PGSUS.IS,0.7029411764705883,0.06448470679914275,0.8815054310645618,0.7642669267025584,0.034184537478377575,1.0,0.03196062145253893,momentum_heavy
2023-08-31,6,AKBNK.IS,0.6441176470588236,0.06356248730226266,0.7580940399688052,0.8315610832743594,-0.032313915663261916,1.0,0.035389476753252845,momentum_heavy
2023-08-31,7,TCELL.IS,0.5911764705882354,0.10495055735339576,0.6034481394949749,0.7459324042508382,0.00383571344505218,1.0,0.03061369983096227,momentum_heavy
2023-08-31,8,YKBNK.IS,0.5794117647058823,0.10956039446983379,0.5481986319002932,0.7590102943339332,0.1004033956934609,1.0,0.03310572218082564,momentum_heavy
2023-08-31,9,THYAO.IS,0.5176470588235295,0.060606050360845654,0.6666666666666667,0.7085076906000825,-0.04651806872427877,1.0,0.03212220627541254,momentum_heavy
2023-08-31,10,ARCLK.IS,0.46764705882352947,0.06824156525498015,0.6444444583817404,0.3634840916752373,0.06182018042688764,1.0,0.03216780037239431,momentum_heavy
2023-08-31,11,PETKM.IS,0.43823529411764706,0.13053100776052484,0.44964538872778625,0.21090056577522587,0.3924108861157569,1.0,0.030341867254464534,momentum_heavy
2023-08-31,12,SAHOL.IS,0.37058823529411766,0.05189094903771729,0.5224032928839857,0.4639163375553963,-0.07585805612752927,1.0,0.026414511545867776,momentum_heavy
2023-08-31,13,ASELS.IS,0.3500000000000001,0.03340036227506271,0.5722449644986074,0.38935983719425526,-0.09551331573675237,1.0,0.031141043481741126,momentum_heavy
2023-08-31,14,FROTO.IS,0.3176470588235294,-0.08853692469116592,0.5100646546381598,0.5898533490649744,-0.10896593442357316,1.0,0.026882153396088553,momentum_heavy
2023-08-31,15,TOASO.IS,0.27352941176470585,-0.10451234497198503,0.30386465624122194,0.6871171254943875,-0.1741033179240663,1.0,0.03030254392013292,momentum_heavy
2023-08-31,16,EREGL.IS,0.2647058823529412,0.055446561661604665,0.2586306165805259,-0.023160879788494793,0.35421654996763174,1.0,0.025111042531984856,momentum_heavy
2023-08-31,17,SISE.IS,0.2058823529411765,-0.019138807542165348,0.2362967651073562,0.13107995191130195,0.16374248073042197,1.0,0.030050493757102965,momentum_heavy
2023-09-30,1,TUPRS.IS,0.9220588235294118,0.24072647882081522,1.05960599978628,1.3916189651525568,-0.11638744135383572,1.0,0.032996376587895664,momentum_heavy
2023-09-30,2,AKBNK.IS,0.813235294117647,0.1626129587026266,0.6164250903882129,1.0743051906389458,-0.22223147504199559,1.0,0.035789532423358986,momentum_heavy
2023-09-30,3,GARAN.IS,0.7867647058823529,0.06075696775707251,0.6274449240451498,1.1909562561815688,-0.1869087163221328,1.0,0.03381235838455055,momentum_heavy
2023-09-30,4,BIMAS.IS,0.7338235294117648,0.08921515016148329,0.5354950951345476,0.9472008828537803,-0.1590824144644003,1.0,0.029042110037724094,momentum_heavy
2023-09-30,5,YKBNK.IS,0.6779411764705883,0.16100618366342778,0.39742607002015173,0.8836732847522601,-0.18816734412446412,1.0,0.029825833663881463,momentum_heavy
2023-09-30,6,KCHOL.IS,0.6102941176470587,0.034555693445925684,0.3787593919612169,0.9638555326868259,-0.2699706816855182,1.0,0.025219399320300463,momentum_heavy
2023-09-30,7,ASELS.IS,0.5308823529411764,0.05918993474476553,0.4253274371228932,0.5323943090171197,-0.3007756942853125,1.0,0.0322916929410265,momentum_heavy
2023-09-30,8,SAHOL.IS,0.5073529411764707,-0.0016722575212708701,0.2573714451807503,0.5821467121311648,-0.05710619380254012,1.0,0.02441218340113526,momentum_heavy
2023-09-30,9,THYAO.IS,0.4897058823529411,-0.010204100498783397,0.1520189533762557,1.0309881421890754,-0.05323945969519339,1.0,0.029043924073687492,momentum_heavy
2023-09-30,10,TOASO.IS,0.46617647058823525,0.0948500322420045,0.1493581608241894,0.5659778636498749,0.11763485584869082,1.0,0.029622569374218217,momentum_heavy
2023-09-30,11,TCELL.IS,0.4235294117647059,-0.044802830818378214,0.42361117686077265,0.7226890020063257,-0.3344477427703235,0.5,0.030615598677419698,momentum_heavy
2023-09-30,12,SISE.IS,0.41617647058823526,0.06634150537688033,0.18034564472552184,0.32270894308754494,0.04914383499306818,1.0,0.02680129146877676,momentum_heavy
2023-09-30,13,PGSUS.IS,0.411764705882353,-0.05794944561548987,0.2535362286488967,0.8194261610099787,-0.05525402035865945,0.5,0.028271384178364858,momentum_heavy
2023-09-30,14,ARCLK.IS,0.3573529411764706,0.018543003545708148,0.21478976627758795,0.41002382583624564,-0.24925457754593494,1.0,0.02737995875253552,momentum_heavy
2023-09-30,15,EREGL.IS,0.3102941176470589,0.0348675647128589,0.15038754751568773,0.2435754773192318,-0.08431084298507152,1.0,0.026454721647259025,momentum_heavy
2023-09-30,16,PETKM.IS,0.2985294117647059,-0.03913899821461353,0.22673323603194762,0.4078852801563615,-0.22186312469980152,1.0,0.028569635725400916,momentum_heavy
2023-09-30,17,FROTO.IS,0.24411764705882358,-0.020516897955621838,0.09018189498297491,0.43196067598725674,-0.15535311112354988,0.5,0.02548524624394699,momentum_heavy
2023-10-31,1,ASELS.IS,0.8367647058823531,-0.004814646535296285,0.05057179037599835,0.8488372651147993,-0.10992812906674587,1.0,0.03110642183670745,momentum_heavy
2023-10-31,2,TUPRS.IS,0.836764705882353,-0.09790211521810754,0.5347601254074532,1.3565397031562814,-0.15556315887481964,1.0,0.03672327641852094,momentum_heavy
2023-10-31,3,BIMAS.IS,0.7867647058823529,-0.0668953369694022,0.2352407582496634,0.7626581538230122,0.006930308756369685,0.5,0.03107383862991384,momentum_heavy
2023-10-31,4,YKBNK.IS,0.7691176470588235,-0.0795515545832931,0.19722222356589247,0.8204856323883261,-0.297418712141468,0.5,0.02922311016733198,momentum_heavy
2023-10-31,5,KCHOL.IS,0.7044117647058824,-0.090425519745014,0.03872444395527008,0.8083277460685974,-0.1078113942912251,0.5,0.023293000631619723,momentum_heavy
2023-10-31,6,PETKM.IS,0.6691176470588235,-0.045586832967974056,0.08191312409960627,0.513846177321214,0.11320972337252866,0.5,0.03665576742435561,momentum_heavy
2023-10-31,7,AKBNK.IS,0.6279411764705881,-0.14559166089714204,0.0506418186156381,0.8355139878777222,-0.3175095161424556,0.5,0.032249792141156905,momentum_heavy
2023-10-31,8,GARAN.IS,0.5279411764705882,-0.12962956617188304,0.031154038573725895,0.7165815445856156,-0.3427591429350132,0.5,0.03258624438691426,momentum_heavy
2023-10-31,9,FROTO.IS,0.525,-0.039302919853556384,-0.15453056006582955,0.5163068711993832,0.09787669955112022,0.5,0.02457157605224485,momentum_heavy
2023-10-31,10,TCELL.IS,0.4632352941176471,-0.11357340400215332,-0.07425249714549897,0.4501511658848407,-0.253810493709429,0.5,0.029972246008108744,momentum_heavy
