date,model,portfolio_size,holdings,gross_return,transaction_cost,net_return,equity,period
2019-02-28,mixed_model,3,3,-0.12364546391457105,0.002,-0.12564546391457104,1.091176853275766,train
2019-03-31,mixed_model,3,3,-0.009602599334337825,0.002,-0.011602599334337825,1.0785163654443037,train
2019-04-30,mixed_model,3,3,0.016410510337126556,0.002,0.014410510337126555,1.0940583366772991,train
2019-05-31,mixed_model,3,3,0.10253102769399158,0.002,0.10053102769399158,1.2040451456206471,train
2019-06-30,mixed_model,3,3,0.05365536162872131,0.002,0.05165536162872131,1.2662405330349882,train
2019-07-31,mixed_model,3,3,0.07684728461651147,0.002,0.07484728461651147,1.361015198604021,train
2019-08-31,mixed_model,3,3,-0.027772925789923446,0.002,-0.029772925789923445,1.3204937940970256,train
2019-09-30,mixed_model,3,3,-0.1066061113663691,0.002,-0.1086061113663691,1.1770800980367249,train
2019-10-31,mixed_model,3,3,0.05801325212376155,0.002,0.05601325212376155,1.2430121823379179,train
2019-11-30,mixed_model,3,3,0.08450707621149152,0.002,0.08250707621149152,1.3455694831978848,train
2019-12-31,mixed_model,3,3,-0.06755431221234658,0.002,-0.06955431221234658,1.2519793232601333,train
2020-01-31,mixed_model,3,3,-0.050277497781224666,0.002,-0.05227749778122467,1.1865289769662624,train
2020-02-29,mixed_model,3,3,-0.2472841931332919,0.002,-0.2492841931332919,0.8907460583139574,train
2020-03-31,mixed_model,3,3,0.11064064883573055,0.002,0.10864064883573055,0.9875172880370552,train
2020-04-30,mixed_model,3,3,0.04822958615961211,0.002,0.04622958615961211,1.0331698035884707,train
2020-05-31,mixed_model,3,3,0.10212567392125393,0.002,0.10012567392125393,1.1366166264478559,train
2020-06-30,mixed_model,3,3,-0.019831271955972785,0.002,-0.021831271955972786,1.1118028397661923,train
2020-07-31,mixed_model,3,3,-0.05343264041570661,0.002,-0.05543264041570661,1.0501726727362715,train
2020-08-31,mixed_model,3,3,0.11651162677124094,0.002,0.11451162677124094,1.170429653882004,train
2020-09-30,mixed_model,3,3,0.04049446714140296,0.002,0.038494467141402956,1.2154847197346885,train
2020-10-31,mixed_model,3,3,0.04639936606791939,0.002,0.04439936606791939,1.2694514707561513,train
2020-11-30,mixed_model,3,3,0.18944892795393545,0.002,0.18744892795393545,1.5074087880389386,train
2020-12-31,mixed_model,3,3,-0.03252475983280534,0.002,-0.03452475983280534,1.4553658616620342,train
2021-01-31,mixed_model,3,3,0.008727727193130383,0.002,0.0067277271931303825,1.4651571661454914,train
2021-02-28,mixed_model,3,3,0.013581590810900527,0.002,0.011581590810900527,1.482126016917447,train
2021-03-31,mixed_model,3,3,0.10804344854237106,0.002,0.10604344854237106,1.6392957709257419,train
2021-04-30,mixed_model,3,3,-0.04995623422511523,0.002,-0.05195623422511523,1.5541241358872833,train
2021-05-31,mixed_model,3,3,-0.03495453210726155,0.002,-0.03695453210726155,1.4966922056089667,train
2021-06-30,mixed_model,3,3,-0.02479254071208037,0.002,-0.02679254071208037,1.456592018756735,train
2021-07-31,mixed_model,3,3,0.01078878591261856,0.002,0.00878878591261856,1.4693936941716168,train
2021-08-31,mixed_model,3,3,0.030984429764834103,0.002,0.028984429764834105,1.511983232497224,train
2021-09-30,mixed_model,3,3,0.11688821240502212,0.002,0.11488821240502212,1.685692283265197,train
2021-10-31,mixed_model,3,3,0.2374086794974147,0.002,0.2354086794974147,2.082518877707639,train
2021-11-30,mixed_model,3,3,-0.03123398525324635,0.002,-0.03323398525324635,2.013308476036296,train
2021-12-31,mixed_model,3,3,0.021052247474824076,0.002,0.019052247474824077,2.0516665273649,train
2022-01-31,mixed_model,3,3,-0.05156193648147811,0.002,-0.05356193648147811,1.9417752951450067,validation
2022-02-28,mixed_model,3,3,0.14594561624270486,0.002,0.14394561624270485,2.221285336609515,validation
2022-03-31,mixed_model,3,3,0.10559103640008279,0.002,0.10359103640008278,2.451390586769201,validation
2022-04-30,mixed_model,3,3,0.14966685063975782,0.002,0.14766685063975782,2.813379714405357,validation
2022-05-31,mixed_model,3,3,-0.035353575157264006,0.002,-0.03735357515726401,2.7082899237973943,validation
2022-06-30,mixed_model,3,3,0.02455944806405334,0.002,0.022559448064053342,2.7693874496757007,validation
2022-07-31,mixed_model,3,3,0.25796398218874644,0.002,0.25596398218874644,3.47825088951823,validation
2022-08-31,mixed_model,3,3,-0.10983344402575783,0.002,-0.11183344402575783,3.0892661133577506,validation
2022-09-30,mixed_model,3,3,0.31242021501777373,0.002,0.3104202150177737,4.048236764513386,validation
2022-10-31,mixed_model,3,3,0.2390652084280144,0.002,0.2370652084280144,5.007932856858703,validation
2022-11-30,mixed_model,3,3,0.21976821416871392,0.002,0.21776821416871392,6.098501451773648,validation
2022-12-31,mixed_model,3,3,-0.026709266057203213,0.002,-0.02870926605720321,5.9234179510444385,validation
2023-01-31,mixed_model,3,3,0.024802861563365086,0.002,0.022802861563365084,6.058488830564056,validation
2023-02-28,mixed_model,3,3,-0.02843092978859796,0.002,-0.03043092978859796,5.8741233823361565,validation
2023-03-31,mixed_model,3,3,-0.05910913658908309,0.002,-0.06110913658908309,5.515160774223849,validation
2023-04-30,mixed_model,3,3,0.020505089744733678,0.002,0.01850508974473368,5.617219319307496,validation
2023-05-31,mixed_model,3,3,0.28393338857928757,0.002,0.28193338857928757,7.200900996392899,validation
2023-06-30,mixed_model,3,3,0.2530888890796689,0.002,0.2510888890796689,9.008967227949872,validation
2023-07-31,mixed_model,3,3,0.030109793535556095,0.002,0.028109793535556094,9.262207436696135,validation
2023-08-31,mixed_model,3,3,0.13023274923925535,0.002,0.12823274923925534,10.449925760327957,validation
2023-09-30,mixed_model,3,3,-0.1148212906055532,0.002,-0.1168212906055532,9.229151946274229,validation
2023-10-31,mixed_model,3,3,0.13117657576622066,0.002,0.12917657576622066,10.421342191920084,validation
2023-11-30,mixed_model,3,3,-0.002422812363456872,0.002,-0.004422812363456872,10.375250550829845,validation
2023-12-31,mixed_model,3,3,0.09622071610387291,0.002,0.0942207161038729,11.352814087486134,validation
2024-01-31,mixed_model,3,3,0.03024316966700728,0.002,0.02824316966700728,11.673453541956997,out_of_sample
2024-02-29,mixed_model,3,3,-0.03248365292012415,0.002,-0.034483652920124154,11.270910221636958,out_of_sample
2024-03-31,mixed_model,3,3,0.14366405237436397,0.002,0.14166405237436397,12.86759303758169,out_of_sample
2024-04-30,mixed_model,3,3,0.057220077577664195,0.002,0.055220077577664194,13.578142523354762,out_of_sample
2024-05-31,mixed_model,3,3,0.005773381605136592,0.002,0.003773381605136592,13.629378036584312,out_of_sample
2024-06-30,mixed_model,3,3,0.10092192658605066,0.002,0.09892192658605066,14.977622370132835,out_of_sample
2024-07-31,mixed_model,3,3,-0.12237943233716748,0.002,-0.12437943233716749,13.114714201975252,out_of_sample
2024-08-31,mixed_model,3,3,0.036900994308453505,0.002,0.034900994308453503,13.572430767695385,out_of_sample
2024-09-30,mixed_model,3,3,-0.10121643527316992,0.002,-0.10321643527316993,12.171532845861975,out_of_sample
2024-10-31,mixed_model,3,3,0.02863451809189536,0.002,0.026634518091895362,12.495715757651185,out_of_sample
2024-11-30,mixed_model,3,3,0.007583927417046239,0.002,0.005583927417046239,12.56549092746595,out_of_sample
2024-12-31,mixed_model,3,3,0.08804303494117745,0.002,0.08604303494117745,13.64666390239095,out_of_sample
2025-01-31,mixed_model,3,3,-0.014168773804131876,0.002,-0.016168773804131877,13.426014080572179,out_of_sample
2025-02-28,mixed_model,3,3,0.051728299219016484,0.002,0.04972829921901648,14.0936669260896,out_of_sample
2025-03-31,mixed_model,3,3,-0.053046443954289736,0.002,-0.05504644395428974,13.317860679532183,out_of_sample
2025-04-30,mixed_model,3,3,-0.03774072852832663,0.002,-0.03974072852832663,12.78859919368882,out_of_sample
2025-05-31,mixed_model,3,3,0.12215266362578829,0.002,0.12015266362578829,14.32518345085314,out_of_sample
2025-06-30,mixed_model,3,3,0.036447834298385794,0.002,0.03444783429838579,14.818654996662108,out_of_sample
2025-07-31,mixed_model,3,3,0.0029519747497896986,0.002,0.0009519747497896986,14.832761982044776,out_of_sample
2025-08-31,mixed_model,3,3,-0.03089699196592081,0.002,-0.03289699196592081,14.344808730289033,out_of_sample
2025-09-30,mixed_model,3,3,0.008593546684978914,0.002,0.006593546684978914,14.439391896339288,out_of_sample
2025-10-31,mixed_model,3,3,-0.06874133824538275,0.002,-0.07074133824538276,13.417929990142712,out_of_sample
2025-11-30,mixed_model,3,3,0.001930561200185495,0.002,-6.9438799814505e-05,13.416998265188202,out_of_sample
2025-12-31,mixed_model,3,3,0.2405056375071013,0.002,0.2385056375071013,16.617027989858585,out_of_sample
2026-01-31,mixed_model,3,3,-0.025242721376220818,0.002,-0.027242721376220816,16.164334926230005,out_of_sample
2026-02-28,mixed_model,3,3,-0.12860109111342613,0.002,-0.13060109111342613,14.053255147741504,out_of_sample
