date,model,portfolio_size,symbol,rank,score,forward_return
2022-11-30,mixed_model,5,PGSUS.IS,1,0.7705882352941176,0.2244897532086978
2022-11-30,mixed_model,5,ASELS.IS,2,0.7470588235294119,0.28091515201500106
2022-11-30,mixed_model,5,TOASO.IS,3,0.7205882352941178,0.15389973728244288
2022-11-30,mixed_model,5,SAHOL.IS,4,0.661764705882353,0.07486875057549636
2022-11-30,mixed_model,5,THYAO.IS,5,0.6294117647058823,0.17416658314383415
2022-12-31,mixed_model,5,ASELS.IS,1,0.8205882352941177,-0.08608208320073418
2022-12-31,mixed_model,5,THYAO.IS,2,0.7264705882352942,-0.02342069292738702
2022-12-31,mixed_model,5,PGSUS.IS,3,0.6941176470588235,0.02937497795651156
2022-12-31,mixed_model,5,KCHOL.IS,4,0.6882352941176471,-0.08661882445963665
2022-12-31,mixed_model,5,TOASO.IS,5,0.6794117647058825,-0.04586587451412483
2023-01-31,mixed_model,5,TUPRS.IS,1,0.8470588235294119,0.0028744715540109933
2023-01-31,mixed_model,5,PGSUS.IS,2,0.7764705882352942,0.027929636867703334
2023-01-31,mixed_model,5,THYAO.IS,3,0.7411764705882352,0.04360447626838093
2023-01-31,mixed_model,5,TOASO.IS,4,0.6970588235294118,0.0841239180467852
2023-01-31,mixed_model,5,FROTO.IS,5,0.6764705882352943,0.08037656284125205
2023-02-28,mixed_model,5,PGSUS.IS,1,0.8176470588235295,-0.10809219408062154
2023-02-28,mixed_model,5,SISE.IS,2,0.7588235294117647,-0.10338973677866603
2023-02-28,mixed_model,5,TOASO.IS,3,0.7558823529411763,0.1261891414934937
2023-02-28,mixed_model,5,ARCLK.IS,4,0.7147058823529412,-0.018425492321286874
2023-02-28,mixed_model,5,FROTO.IS,5,0.6970588235294118,0.08650703156667539
2023-03-31,mixed_model,5,TOASO.IS,1,0.8911764705882353,0.028387812668268175
2023-03-31,mixed_model,5,FROTO.IS,2,0.7911764705882353,-0.08121052197707013
2023-03-31,mixed_model,5,TUPRS.IS,3,0.7000000000000001,-0.1245047004584473
2023-03-31,mixed_model,5,BIMAS.IS,4,0.6676470588235294,0.050437327646496444
2023-03-31,mixed_model,5,AKBNK.IS,5,0.6441176470588235,-0.05253848948728157
2023-04-30,mixed_model,5,TOASO.IS,1,0.8352941176470589,0.1171874493663938
2023-04-30,mixed_model,5,BIMAS.IS,2,0.8058823529411764,-0.09731136534069396
2023-04-30,mixed_model,5,KCHOL.IS,3,0.7441176470588237,0.041639185208501184
2023-04-30,mixed_model,5,GARAN.IS,4,0.7441176470588236,-0.02191377217406565
2023-04-30,mixed_model,5,FROTO.IS,5,0.7088235294117647,0.06661709848974828
